2:Chernihiv
1982, 1, 0.060,258.80, 38.36, 47.85, 43.10,
1982, 2, 0.061,260.12, 38.92, 42.42, 40.67,
1982, 3, 0.059,260.66, 36.22, 42.39, 39.30,
1982, 4, 0.058,261.71, 35.32, 41.06, 38.19,
1982, 5, 0.053,261.20, 31.66, 48.09, 39.88,
1982, 6, 0.049,261.38, 26.05, 53.10, 39.58,
1982, 7, 0.048,262.40, 22.34, 56.26, 39.30,
1982, 8, 0.049,264.10, 20.55, 56.89, 38.72,
1982, 9, 0.054,266.82, 20.26, 51.61, 35.94,
1982,10, 0.062,269.94, 21.45, 45.16, 33.31,
1982,11, 0.077,272.94, 25.49, 38.56, 32.02,
1982,12, 0.096,275.41, 29.59, 38.38, 33.98,
1982,13, 0.110,277.77, 29.73, 39.53, 34.63,
1982,14, 0.123,280.08, 27.13, 41.82, 34.47,
1982,15, 0.136,281.67, 20.48, 51.65, 36.06,
1982,16, 0.157,283.51, 16.70, 62.02, 39.36,
1982,17, 0.183,285.45, 13.99, 72.50, 43.24,
1982,18, 0.224,287.57, 17.03, 74.05, 45.54,
1982,19, 0.270,289.45, 19.93, 71.65, 45.79,
1982,20, 0.314,290.95, 22.76, 69.65, 46.21,
1982,21, 0.349,291.70, 23.86, 70.90, 47.38,
1982,22, 0.375,292.17, 24.26, 69.94, 47.10,
1982,23, 0.392,292.38, 22.79, 72.49, 47.64,
1982,24, 0.399,292.30, 20.42, 78.27, 49.35,
1982,25, 0.400,292.17, 18.86, 84.94, 51.90,
1982,26, 0.401,292.03, 19.15, 88.39, 53.77,
1982,27, 0.402,292.23, 21.33, 87.64, 54.48,
1982,28, 0.407,292.78, 28.39, 84.63, 56.51,
1982,29, 0.412,293.33, 37.38, 82.39, 59.88,
1982,30, 0.413,293.47, 44.10, 82.83, 63.46,
1982,31, 0.412,293.65, 48.16, 80.37, 64.27,
1982,32, 0.403,293.66, 46.89, 77.32, 62.10,
1982,33, 0.396,293.53, 48.32, 70.98, 59.65,
1982,34, 0.391,293.21, 51.11, 61.20, 56.16,
1982,35, 0.390,292.63, 58.15, 51.69, 54.92,
1982,36, 0.387,291.90, 66.02, 42.24, 54.13,
1982,37, 0.373,290.83, 71.04, 36.61, 53.82,
1982,38, 0.362,289.30, 76.51, 36.07, 56.29,
1982,39, 0.340,287.62, 76.82, 34.39, 55.60,
1982,40, 0.310,285.91, 73.80, 30.73, 52.26,
1982,41, 0.280,284.01, 70.81, 28.06, 49.43,
1982,42, 0.249,282.14, 67.27, 26.39, 46.83,
1982,43, 0.222,279.72, 66.97, 28.64, 47.81,
1982,44, 0.197,277.67, 67.95, 22.52, 45.24,
1982,45, 0.167,276.29, 64.52, 15.10, 39.81,
1982,46, 0.142,274.30, 60.46, 13.48, 36.97,
1982,47, 0.115,272.02, 51.04, 16.04, 33.54,
1982,48, 0.094,269.73, 42.87, 21.58, 32.23,
1982,49, 0.076,267.16, 33.74, 28.22, 30.98,
1982,50, 0.065,264.93, 29.23, 33.24, 31.23,
1982,51, 0.060,262.98, 28.81, 37.28, 33.05,
1982,52, 0.052,261.46, 24.80, 40.58, 32.69,
1983, 1, 0.047,261.06, 22.59, 37.65, 30.12,
1983, 2, 0.046,260.76, 21.77, 38.84, 30.31,
1983, 3, 0.048,260.46, 23.88, 42.62, 33.25,
1983, 4, 0.047,260.03, 23.91, 48.37, 36.14,
1983, 5, 0.045,259.89, 23.88, 53.61, 38.74,
1983, 6, 0.044,260.64, 21.73, 56.09, 38.91,
1983, 7, 0.043,261.37, 18.82, 60.67, 39.74,
1983, 8, 0.045,262.18, 17.70, 65.62, 41.66,
1983, 9, 0.051,264.19, 18.80, 64.25, 41.52,
1983,10, 0.060,266.77, 20.83, 60.37, 40.60,
1983,11, 0.072,270.11, 23.25, 52.83, 38.04,
1983,12, 0.091,273.73, 27.40, 47.35, 37.38,
1983,13, 0.117,277.61, 33.75, 41.17, 37.46,
1983,14, 0.148,281.38, 40.20, 34.51, 37.35,
1983,15, 0.183,284.34, 44.93, 32.90, 38.91,
1983,16, 0.214,286.35, 45.42, 38.72, 42.07,
1983,17, 0.250,288.73, 46.86, 41.24, 44.05,
1983,18, 0.286,290.69, 46.83, 41.95, 44.39,
1983,19, 0.322,292.16, 46.04, 42.63, 44.33,
1983,20, 0.355,293.06, 44.81, 46.61, 45.71,
1983,21, 0.377,293.49, 40.02, 51.70, 45.86,
1983,22, 0.395,293.93, 36.72, 51.41, 44.07,
1983,23, 0.402,293.87, 29.67, 56.51, 43.09,
1983,24, 0.400,293.54, 20.58, 64.72, 42.65,
1983,25, 0.398,293.89, 17.09, 65.86, 41.48,
1983,26, 0.399,294.40, 16.65, 62.96, 39.80,
1983,27, 0.397,294.69, 17.36, 62.53, 39.95,
1983,28, 0.390,294.72, 16.77, 65.51, 41.14,
1983,29, 0.377,294.78, 15.20, 68.44, 41.82,
1983,30, 0.365,294.71, 15.25, 71.20, 43.22,
1983,31, 0.360,294.52, 17.15, 72.05, 44.60,
1983,32, 0.361,294.36, 21.48, 70.27, 45.87,
1983,33, 0.359,294.05, 26.17, 65.36, 45.77,
1983,34, 0.351,293.64, 28.24, 56.04, 42.14,
1983,35, 0.345,293.30, 33.79, 43.33, 38.56,
1983,36, 0.332,292.28, 36.91, 37.59, 37.25,
1983,37, 0.313,290.86, 38.77, 36.06, 37.41,
1983,38, 0.287,289.00, 36.15, 39.65, 37.90,
1983,39, 0.257,286.37, 30.62, 50.84, 40.73,
1983,40, 0.231,284.18, 27.38, 53.52, 40.45,
1983,41, 0.204,281.76, 23.92, 57.49, 40.71,
1983,42, 0.180,279.35, 23.42, 59.88, 41.65,
1983,43, 0.154,276.92, 23.90, 57.11, 40.51,
1983,44, 0.133,273.88, 25.92, 55.60, 40.76,
1983,45, 0.110,270.10, 24.49, 60.19, 42.34,
1983,46, 0.089,265.79, 20.40, 65.90, 43.15,
1983,47, 0.074,263.22, 18.01, 63.06, 40.53,
1983,48, 0.067,261.58, 19.71, 59.25, 39.48,
1983,49, 0.063,260.65, 21.57, 55.37, 38.47,
1983,50, 0.061,260.10, 25.73, 52.58, 39.15,
1983,51, 0.058,259.36, 27.05, 51.77, 39.41,
1983,52, 0.056,258.52, 28.84, 52.33, 40.58,
