1:Cherkasy
1982, 1, 0.053,260.31, 45.01, 39.46, 42.23,
1982, 2, 0.054,262.29, 46.83, 31.75, 39.29,
1982, 3, 0.055,263.82, 48.13, 27.24, 37.68,
1982, 4, 0.053,265.33, 46.09, 23.91, 35.00,
1982, 5, 0.050,265.66, 41.46, 26.65, 34.06,
1982, 6, 0.048,266.55, 36.56, 29.46, 33.01,
1982, 7, 0.048,267.84, 32.17, 31.14, 31.65,
1982, 8, 0.050,269.30, 30.30, 32.50, 31.40,
1982, 9, 0.052,270.75, 28.23, 35.22, 31.73,
1982,10, 0.056,272.73, 25.25, 37.63, 31.44,
1982,11, 0.069,275.46, 26.81, 34.79, 30.80,
1982,12, 0.085,278.05, 27.87, 35.91, 31.89,
1982,13, 0.096,279.89, 26.45, 40.30, 33.37,
1982,14, 0.109,281.55, 22.93, 45.47, 34.20,
1982,15, 0.120,282.57, 16.15, 59.42, 37.78,
1982,16, 0.145,284.04, 13.92, 73.70, 43.81,
1982,17, 0.180,286.05, 15.91, 83.78, 49.85,
1982,18, 0.236,288.73, 25.98, 83.95, 54.97,
1982,19, 0.292,291.42, 34.53, 77.20, 55.86,
1982,20, 0.336,293.07, 38.39, 70.79, 54.59,
1982,21, 0.366,293.62, 38.62, 71.80, 55.21,
1982,22, 0.383,293.55, 34.90, 75.39, 55.14,
1982,23, 0.391,293.47, 29.29, 77.99, 53.64,
1982,24, 0.395,293.51, 27.50, 80.68, 54.09,
1982,25, 0.396,293.26, 27.46, 86.21, 56.84,
1982,26, 0.395,293.16, 27.71, 89.14, 58.43,
1982,27, 0.394,293.50, 29.53, 88.81, 59.17,
1982,28, 0.392,293.83, 34.04, 88.18, 61.11,
1982,29, 0.393,294.17, 39.85, 87.00, 63.42,
1982,30, 0.388,294.43, 43.47, 85.68, 64.58,
1982,31, 0.383,294.83, 44.62, 81.04, 62.83,
1982,32, 0.378,295.30, 46.78, 73.25, 60.01,
1982,33, 0.374,295.43, 50.98, 66.04, 58.51,
1982,34, 0.368,295.30, 54.79, 59.39, 57.09,
1982,35, 0.362,294.95, 60.47, 50.47, 55.47,
1982,36, 0.352,294.40, 65.80, 40.42, 53.11,
1982,37, 0.332,293.49, 67.37, 32.84, 50.10,
1982,38, 0.313,292.14, 68.18, 30.20, 49.19,
1982,39, 0.287,290.29, 64.53, 31.40, 47.97,
1982,40, 0.250,287.91, 54.93, 35.92, 45.43,
1982,41, 0.211,285.34, 44.69, 37.53, 41.11,
1982,42, 0.174,282.92, 36.32, 36.38, 36.35,
1982,43, 0.147,280.78, 35.06, 34.47, 34.76,
1982,44, 0.126,279.06, 35.39, 22.51, 28.95,
1982,45, 0.105,277.36, 32.35, 16.01, 24.18,
1982,46, 0.088,275.31, 32.21, 15.45, 23.83,
1982,47, 0.072,272.39, 29.41, 21.78, 25.60,
1982,48, 0.061,269.21, 28.24, 31.16, 29.70,
1982,49, 0.052,266.27, 25.02, 38.86, 31.94,
1982,50, 0.044,263.47, 22.98, 43.60, 33.29,
1982,51, 0.044,261.27, 28.58, 44.64, 36.61,
1982,52, 0.044,260.47, 31.78, 42.52, 37.15,
1983, 1, 0.042,260.46, 32.51, 38.52, 35.52,
1983, 2, 0.041,260.74, 32.31, 36.91, 34.61,
1983, 3, 0.042,260.68, 34.90, 37.82, 36.36,
1983, 4, 0.045,260.72, 37.87, 39.24, 38.56,
1983, 5, 0.045,260.77, 37.32, 42.44, 39.88,
1983, 6, 0.044,260.43, 32.86, 49.14, 41.00,
1983, 7, 0.044,261.08, 29.76, 53.18, 41.47,
1983, 8, 0.049,262.65, 29.39, 54.87, 42.13,
1983, 9, 0.056,265.42, 30.87, 53.78, 42.32,
1983,10, 0.068,269.12, 32.35, 50.97, 41.66,
1983,11, 0.083,273.39, 34.28, 42.77, 38.52,
1983,12, 0.102,277.45, 37.17, 38.00, 37.59,
1983,13, 0.128,281.90, 42.60, 31.26, 36.93,
1983,14, 0.154,285.72, 45.99, 24.17, 35.08,
1983,15, 0.183,288.62, 46.97, 21.68, 34.32,
1983,16, 0.213,290.59, 46.18, 25.21, 35.70,
1983,17, 0.248,292.50, 47.39, 27.73, 37.56,
1983,18, 0.285,294.01, 49.40, 32.15, 40.77,
1983,19, 0.324,294.93, 50.29, 39.52, 44.91,
1983,20, 0.354,295.61, 48.31, 43.63, 45.97,
1983,21, 0.375,296.06, 44.70, 46.47, 45.58,
1983,22, 0.393,296.21, 41.82, 49.30, 45.56,
1983,23, 0.402,295.89, 37.50, 54.92, 46.21,
1983,24, 0.398,295.37, 30.08, 62.73, 46.41,
1983,25, 0.395,295.55, 27.35, 63.44, 45.40,
1983,26, 0.392,295.83, 26.21, 61.74, 43.97,
1983,27, 0.384,295.84, 24.03, 63.71, 43.87,
1983,28, 0.366,295.71, 19.88, 67.51, 43.70,
1983,29, 0.345,295.61, 14.97, 71.10, 43.03,
1983,30, 0.324,295.46, 12.14, 74.52, 43.33,
1983,31, 0.317,295.23, 13.27, 76.96, 45.11,
1983,32, 0.320,295.15, 18.15, 75.06, 46.60,
1983,33, 0.322,295.03, 24.55, 70.56, 47.56,
1983,34, 0.323,294.99, 31.25, 63.13, 47.19,
1983,35, 0.327,295.09, 42.25, 48.99, 45.62,
1983,36, 0.319,294.35, 48.60, 40.95, 44.78,
1983,37, 0.302,293.30, 51.48, 35.49, 43.49,
1983,38, 0.285,292.03, 52.88, 31.98, 42.43,
1983,39, 0.264,290.00, 52.20, 35.99, 44.10,
1983,40, 0.246,287.88, 52.61, 37.45, 45.03,
1983,41, 0.223,285.68, 51.99, 34.42, 43.21,
1983,42, 0.198,283.12, 51.57, 35.55, 43.56,
1983,43, 0.171,280.43, 50.10, 39.02, 44.56,
1983,44, 0.146,277.34, 48.14, 37.49, 42.81,
1983,45, 0.124,274.36, 45.55, 36.55, 41.05,
1983,46, 0.103,271.95, 42.99, 35.13, 39.06,
1983,47, 0.087,269.05, 42.57, 39.45, 41.01,
1983,48, 0.081,267.10, 46.31, 41.52, 43.91,
1983,49, 0.072,265.72, 45.10, 41.40, 43.25,
1983,50, 0.065,264.23, 45.56, 40.56, 43.06,
1983,51, 0.058,261.83, 44.21, 42.68, 43.44,
1983,52, 0.052,259.10, 41.31, 47.96, 44.63,
